pdp_url,product_name,selling_price,regular_price,review,rating,warning,ingredient,instructionforuse,image
https://www.safeway.com/shop/product-details.970005632.html,Signature SELECT Colossal Chocolate Ganache Cheesecake Slice - Each,5.99,5.99,12,4.67,"Contains Wheat, Contains Soy, May Contain Sulfites, May contain Sesame, Contains Milk, Contains Bio Engineering Ingredients, May Contain Peanut, Contains Eggs, May Contain Tree Nuts","Ingredients: Cream Cheese (pasteurized Milk,Cream,Cheese Culture,Salt,Carob Bean Gum,Guar Gum,Xanthan Gum),Sugar,Heavy Cream (cream,Milk,Nonfat Milk,Carrageenan,Dextrose),Heavy Cream,Eggs,Chocolate Cookie Crumb (wheat Flour,Sugar,Palm Oil,Cocoa Processed With Alkali,Caramel Color,Baking Soda,Whey,Salt),Semi-sweet Chocolate Drops (sugar,Unsweetened Chocolate,Cocoa Butter,Soy Lecithin,Salt,Vanilla),Contains 2% Or Less: Carrageenan,Cellulose Gum,Cellulosegel,Chocolate Liquor,Cocoa,Cocoa (processed With Alkali),Cocoa Butter,Cocoa Powder (processed With Alkali),Corn Syrup,Cottonseed Oil,Cream,Glucose,Invert Sugar,Maltitol Syrup,Milkfat,Mono- & Diglycerides,Natural & Artificial Flavors,Palm Oil,Polysorbate 60,Polysorbate 80,Salt,Skim Milk,Sodium Alginate,Sorbitan Monostearate,Soy Lecithin,Soybean Oil,Unsweetened Chocolate,Vanilla Bean Seeds,Vegetable Shortening (palm Oil),Whole Milk##tdmk## **contains:egg,Milk,Soy And Wheat.**may Contain Peanuts,Sulfites,Sesame And Treenuts.",,https://images.albertsons-media.com/is/image/ABS/970005632
https://www.safeway.com/shop/product-details.970568613.html,Overjoyed Ultimate Delights Variety Cheesecake - 40 Oz,22.99,22.99,9,4.89,"Contains: wheat, eggs, soy, milk. May contain: tree nuts (coconut, pecan, walnut, almond), peanut.","Sugar, Milk, Cream, Wheat Flour, Egg, Soybean Oil, Water, Whole Wheat Flour, Less than 2% of: Nonfat Dry Milk, Palm Oil, Corn Syrup, Food Starch - Modified, Cocoa (Processed with Alkali), Natural Flavor, Salt, Strawberry Puree, Molasses, Cheese Culture, Yellow Corn Flour, Palm Kernel Oil, Glycerol, Sodium Phosphate, Guar Gum, Key Lime Juice, Mono- and Diglycerides, Sodium Bicarbonate, Malted Barley Flour, Carrageenan, Carob Bean Gum, Citric Acid, Xanthan Gum, Soy Lecithin, Pectin, Disodium Phosphate, Honey, Lime Oil, Vegetable Juice (Color), Lime Juice Powder, Cultured Dextrose, Tocopherols, Enzyme, Sodium Acid Sulfate, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Vitamin A Palmitate, Vitamin D3.",Perishable. Keep refrigerated.,https://images.albertsons-media.com/is/image/ABS/970568613
https://www.safeway.com/shop/product-details.960099239.html,Bakery Cream Puff Chocolate Dipped 2 Count - Each,3.99,3.99,5,4.2,"Contains Soy, Contains Milk, Contains Eggs, May contain Sesame, Contains Wheat, May Contain Sulfites, May Contain Peanut, Contains Bio Engineering Ingredients, May Contain Tree Nuts","Ingredients: Heavy Cream,Sugar,Skimmed Milk,Water,Liquid Eggs,Enriched Wheat Flour (flour,Enzyme,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Contains 2% Or Less: Ammonium Bicarbonate,Carrageenan,Cellulose Gum,Cellulose Gel,Chocolate Liquor,Cocoa,Cocoa Alkali Processed,Leavening (corn Starch,Sodium Bicarbonate,Sodium Aluminum Sulfate,Monocalcium Phosphate),Liquid Eggs,Mono- & Diglycerides,Natural & Artificial Flavors,Polysorbate 60,Polysorbate 80,Salt,Sorbitan Monostearate,Soy Lecithin,Vegetable Shortening (palm Oil,Soybean Oil)##tdmk## **contains:egg,Milk,Soy And Wheat.**may Contain Peanuts,Sulfites,Sesame And Treenuts. #contains Bioengineered Food Ingredients# Perishable-keep Refrigerated",01,https://images.albertsons-media.com/is/image/ABS/960099239
https://www.safeway.com/shop/product-details.970067878.html,Overjoyed Apple Pie - 4 Oz,,,291,4.45,,,,https://images.albertsons-media.com/is/image/ABS/970067878
https://www.safeway.com/shop/product-details.970021918.html,Signature Select Colossal New York Style Cheesecake Slice - Each,5.99,5.99,23,4.39,"Contains Wheat, May Contain Tree Nuts, Contains Milk, May Contain Peanut, Contains Bio Engineering Ingredients, Contains Eggs, Contains Soy","Ingredients: Cream Cheese (pasteurized Milk,Cream,Cheese Culture,Salt,Carob Bean Gum,Guar Gum,Xanthan Gum),Sugar,Eggs,Graham Cracker Crumb (enriched Flour [wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid],Graham Flour,Sugar,Palm Oil Brown Sugar,Honey,Salt,Baking Soda,Natural Flavor),Vanilla Cookie Crumbs (enriched Wheat Flour [wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate Riboflavin,Folic Acid],Sugar,Palm Oil,Dextrose,Whey,Salt,Natural & Artificial Flavor,Baking Soda),Contains 2% Or Less: Brown Sugar,Carrageenan,Cream,Dextrose,Folic Acid,Lemon Juice Concentrate,Lemon Oil,Milk,Mono- & Diglycerides,Niacin,Polysorbate 80,Reduced Iron,Riboflavin,Thiamine Mononitrate,Vanilla Bean Extractives,Water,Wheat Flour##tdmk## **contains:egg,Milk,Soy And Wheat.**may Contain Peanuts And Treenuts. Perishable-keep Refrigerated",01;,https://images.albertsons-media.com/is/image/ABS/970021918
https://www.safeway.com/shop/product-details.195050384.html,Bakery Cake 8 Inch 2 Layer Cookies & Cream - Each,25.99,25.99,2,5.0,"Contains Eggs, Contains Soy, Contains Milk, Contains Wheat, Contains Bio Engineering Ingredients, Contains Sulfites, May contain Sesame, May Contain Tree Nuts, May Contain Peanut","Ingredients: Sugar,Cream,Enriched Flour (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Water,Nonfat Milk,Cocoa (alkali Processed),Contains 2% Or Less: Natural & Artificial Flavor,Baking Soda,Benzoic Acid (preservative),Butter Oil,Calcium Phosphate,Canola Oil,Carrageenan,Cellulose Gum,Cellulose Gel,Cherries,Chocolate,Chocolate Liquor,Citric Acid,Cocoa,Cocoa Butter,Corn Syrup,Eggs,Propylene Glycol Esters Of Fatty Acids,Sorbitan Monostearate,Polysorbate 60,Mono- & Diglycerides,Propionic Acid,Phosphoric Acid,Sodium Propionate,Soy Lecithin (emulsifier),Guar Gum,High Fructose Corn Syrup,Lactose,Modified Cellulose,Modified Food Starch,Natural Vanilla Flavor,Palm Oil,Polysorbate 80,Potassium Sorbate (preservative),Red 40,Salt,Sodium Aluminum Phosphate,Sodium Benzoate (preservative),Sodium Stearoyl Lactylate,Soy Flour,Soybean Oil,Sulfur Dioxide (preservative),Vanilla Extract,Whey,Milk,Xanthan Gum",01;,https://images.albertsons-media.com/is/image/ABS/195050384
https://www.safeway.com/shop/product-details.970063738.html,Signature SELECT Breadsticks 4 Cheese & Garlic - 12 OZ,5.49,5.49,139,4.64,"Contains: wheat, milk.","Unbleached Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Water, Mozzarella Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes), Cheddar Cheese (Cultured Pasteurized Milk, Salt, Enzymes, Annatto), Palm Oil, Parmesan and Romano Cheese Blend (Pasteurized Part Skim Milk, Salt, Cheese Cultures, Enzymes, Cellulose), Salt, Yeast, Granulated Garlic, Cultured Wheat Flour, Dough Conditioner (Enriched Flour [Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Sunflower Lecithin, Ascorbic Acid, Enzymes), Dried Oregano, Dried Basil.",Heat & serve. Heating Instructions: Heat in oven at 350 degrees F for 3-5 minutes. Allow to cool before serving. Ovens may vary. These instructions are guidelines only.,https://images.albertsons-media.com/is/image/ABS/970063738
https://www.safeway.com/shop/product-details.196050434.html,Signature SELECT Buns Hamburger Enriched 8 Count - 12 Oz,,,688,4.43,,,,https://images.albertsons-media.com/is/image/ABS/196050434
https://www.safeway.com/shop/product-details.970022420.html,White Bolillo Rolls 6 Count - Each,3.49,3.49,365,4.57,"Contains Eggs, Contains Wheat, Contains Soy, May Contain Tree Nuts, Contains Milk, Contains Bio Engineering Ingredients","Ingredients: Enriched Wheat Flour (wheat Flour,Malted Barley Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Water,Yeast,Contains 2% Or Less: Ascorbic Acid,Canola Lecithin,Canola Oil,Dextrose Monohydrate,Diacetytartaric Acids,Eggs,Enzymes,Esters Of Mono- & Diglycerides,Milk,Propellant,Salt",,https://images.albertsons-media.com/is/image/ABS/970022420
https://www.safeway.com/shop/product-details.970304644.html,Sourdough Sandwich Rolls 4 Count - EA,,,5,3.4,,,,https://images.albertsons-media.com/is/image/ABS/970304644
https://www.safeway.com/shop/product-details.196052577.html,Signature SELECT Buns Hot Dog Enriched 8 Count - 12 Oz,,,421,4.55,,,,https://images.albertsons-media.com/is/image/ABS/196052577
https://www.safeway.com/shop/product-details.970380408.html,In-store Bakery Bulk Roll - EA,0.99,0.99,1601,4.54,,,,https://images.albertsons-media.com/is/image/ABS/970380408
https://www.safeway.com/shop/product-details.960018274.html,Bakery Rolls Kaiser Cheese - 6 Count,4.99,4.99,9,4.22,"May Contain Tree Nuts, Contains Wheat, Contains Bio Engineering Ingredients, Contains Milk, May contain Sesame, May contain Soy, May Contain Eggs, Contains Sulfites","Ingredients: Enriched Wheat Flour (wheat Flour,Niacin,Reduced Iron,Thiamin Mononitrate,Riboflavin,Folic Acid),Water,Yeast,Cultured Pasteurized Milk,Salt,Enzymes,Contains 2% Or Less: Ammonium Sulfate,Annatto (vegetable Color),Anti-caking Blend (potato Starch,Powdered Cellulose),Ascorbic Acid (vitamin C),Calcium Sulfate,Diacetyl Tartaric Acid Esters Of Mono- & Diglycerides (datem),Enzymes (wheat),Hydrolyzed Wheat Gluten,Mono Glycerides,Soybean Oil,Sugar,Wheat Gluten##tdmk## **contains:milk,Sulfites And Wheat.**may Contain Egg,Soy,Sesame And Treenuts. #contains Bioengineered Food Ingredients#",,https://images.albertsons-media.com/is/image/ABS/960018274
https://www.safeway.com/shop/product-details.970359896.html,Cornbread 8x8 - EA,4.99,4.99,7,4.14,"Contains Wheat, Contains Bio Engineering Ingredients, May contain Sesame, May Contain Tree Nuts, Contains Milk, May Contain Peanut, Contains Eggs, May contain Soy","Ingredients: Water,Enriched Flour (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Sugar,Corn,Contains 2% Or Less: Baking Soda,Calcium Acetate,Canola Oil,Degermed Yellow Corn Meal,Enriched Yellow Corn Meal (degermed Yellow Corn Meal,Vitamins A,B1,B2),Eggs,Malted Barley Flour,Modified Food Starch,Natural Flavor,Nonfat Milk,Palm Oil,Salt,Sodium Aluminium Phosphate,Soybean Oil,Wheat Starch,Xanthan Gum",,https://images.albertsons-media.com/is/image/ABS/970359896
https://www.safeway.com/shop/product-details.970304803.html,Jalapeno Cheese Sandwich Rolls 4 Count - EA,,,4,4.25,,,,https://images.albertsons-media.com/is/image/ABS/970304803
https://www.safeway.com/shop/product-details.194050038.html,Bakery Sandwich Rolls 6 Count,4.99,4.99,191,4.4,"Contains Wheat, May contain Sesame, Contains Bio Engineering Ingredients, Contains Soy","Ingredients: Enriched Flour (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Water,Enzymes,Contains 2% Or Less: Ascorbic Acid,Soybean Oil,Salt,Yeast##tdmk## **contains:soy And Wheat.**may Contain Sesame. #contains Bioengineered Food Ingredients#",,https://images.albertsons-media.com/is/image/ABS/194050038
https://www.safeway.com/shop/product-details.970304787.html,French Sandwich Rolls 6 Count - EA,,,2,3.5,,"Bread Flour, Water, Yeast, Salt, And A Bit Of Suga",,https://images.albertsons-media.com/is/image/ABS/970304787
https://www.safeway.com/shop/product-details.960099864.html,Schar Rolls Hot Dog Gluten Free 4 Count - 8 Oz,6.99,7.99,2,5.0,May contain: sesame.,"Water, Corn Starch, Sourdough (Rice Flour, Water), Rice Flour, Rice Starch, Rice Syrup, Psyllium Seed Husk (Vegetable Fiber), Millet Flour, Modified Cellulose, Sunflower Oil, Navy Bean Powder, Yeast, Salt, Corn Flour.","Enjoy directly from the package or reheat as desired.Storage Instructions: Unopened product can be stored at room temperature until the best before date. Once opened, refrigerate in an airtight bag or container and use within 2-3 days. Packed in a modified atmosphere. Previously frozen. Do not refreeze.Best Before: see imprint.",https://images.albertsons-media.com/is/image/ABS/960099864
https://www.safeway.com/shop/product-details.970304800.html,French Sandwich Rolls 4 Count - EA,,,16,3.56,"Contains Bio Engineering Ingredients, May contain Milk, Contains Sulfites, Contains Soy, May contain Sesame, May Contain Eggs, May Contain Tree Nuts, Contains Wheat","Ingredients: Enriched Wheat Flour (wheat Flour,Niacin,Ferrous Sulfate,Thiamine Mononitrate,Riboflavin,Folic Acid),Sugar,Water,Yeast,Soybean Oil,Potato Flour,Contains 2% Or Less: Ammonium Sulfate,Ascorbic Acid (vitamin C),Calcium Sulfate,Diacetyl Tartaric Acid Esters Of Mono- & Diglycerides (datem),Enzymes,Hydrolyzed Wheat Gluten,Monoglycerides,Salt",,https://images.albertsons-media.com/is/image/ABS/970304800
https://www.safeway.com/shop/product-details.960332521.html,Wonder Bread Classic White Bread Hot Dog Buns 8 Count - 13 Oz,4.99,4.99,21,4.43,"Contains: wheat, soy, sesame.","Unbleached Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Soybean Oil, Contains 2% or Less of Each of the Following: Yeast, Salt, Wheat Gluten, Dough Conditioners (Contains One or More of the Following: Sodium Stearoyl Lactylate, Calcium Stearoyl Lactylate, Monoglycerides, Mono-and Diglycerides, Distilled Monoglycerides, Calcium Peroxide, Calcium Iodate, DATEM, Ethoxylated Mono- and Diglycerides, Enzymes, Ascorbic Acid), Calcium Carbonate, Monocalcium Phosphate, Sesame Flour, Sorbic Acid, Soy Lecithin, Calcium Sulfate, Calcium Propionate (to Retard Spoilage).",,https://images.albertsons-media.com/is/image/ABS/960332521
https://www.safeway.com/shop/product-details.194010010.html,Bakery Rolls Dinner - 12 Count,4.99,4.99,,,,,,https://images.albertsons-media.com/is/image/ABS/194010010
https://www.safeway.com/shop/product-details.970380448.html,Bakery Sourdough Sandwich Rolls 6 Inch 6 Count - Each,,,,,,"Sourdough Starter, Bread Flour, Water, Salt",,https://images.albertsons-media.com/is/image/ABS/970380448
https://www.safeway.com/shop/product-details.194050042.html,Bakery Kaiser Rolls 6 Count,4.99,4.99,28,4.11,"Contains Wheat, May contain Sesame, May contain Milk, May Contain Eggs, May Contain Tree Nuts, Contains Sulfites, Contains Bio Engineering Ingredients, Contains Soy","Ingredients: Enriched Wheat Flour (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Water,Yeast,Contains 2% Or Less: Ammonium Sulfate,Ascorbic Acid (vitamin C),Calcium Sulfate,Diacetyl Tartaric Acid Esters Of Mono- & Diglycerides (datem),Enzymes (wheat),Hydrolyzed Wheat Gluten,Monoglycerides,Salt,Soybean Oils,Sugar,Wheat Gluten##tdmk## **contains:soy,Sulfites And Wheat.**may Contain Egg,Milk,Sesame And Treenuts. #contains Bioengineered Food Ingredients#",,https://images.albertsons-media.com/is/image/ABS/194050042
https://www.safeway.com/shop/product-details.970304779.html,Jalapeno Cheese Sandwich Rolls 6 Count - EA,,,2,3.5,,,,https://images.albertsons-media.com/is/image/ABS/970304779
https://www.safeway.com/shop/product-details.195010057.html,Bakery Cake 1/4 Sheet Carrot Decorated - Each,,,2,4.0,,,,https://images.albertsons-media.com/is/image/ABS/195010057
https://www.safeway.com/shop/product-details.960121702.html,Bakery 8 Inch 2 Layer Candy Cake - Each,,,1,5.0,,,,https://images.albertsons-media.com/is/image/ABS/960121702
https://www.safeway.com/shop/product-details.960566954.html,Overjoyed Vanilla Flavored Ice Cream & White Cake - 66 Oz,40.99,40.99,19,4.47,"Contains: wheat, eggs, soy, milk. May contain: tree nuts (pecan, walnut, almond), peanut.","Milkfat and Nonfat Milk, Sugar, Water, Enriched Bleached Wheat Flour (Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Hydrogenated Palm Kernel Oil, Egg Whites, Corn Syrup, Soybean Oil, Eggs, Dextrose, Contains Less than 2% of the Following: Rice Flour, Cornstarch, Palm and Palm Kernel Oils, Leavening (Sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Wheat Starch, Modified Cornstarch, Salt, Soy Lecithin, Natural Flavor, Mono and Diglycerides, Polysorbate 60, Natural and Artificial Flavor, Sodium Caseinate, Propylene Glycol Mono and Diesters of Fats and Fatty Acids, Cellulose Gum, Confectioner's Glaze, Guar Gum, Sorbitan Monostearate, Locust Bean Gum, Dextrin, Polyglycerol Esters of Fatty Acids, Gum Arabic, Xanthan Gum, Artificial Color (Yellow 6, Red 40, Yellow 5, Blue 1, Yellow 6 Lake, Blue 1 Lake, Yellow 5 Lake, Blue 2 Lake, Red 3), Carrageenan, Sodium Stearoyl Lactylate, Carbohydrate Gum, Soy Protein Isolate, Carnauba Wax, Colored with (Annatto, Beta Carotene).","To Serve: Remove cake from freezer and thaw approximately 10 minutes at room temperature (about 72 degrees F) before cutting. For optimal quality, serve within 30 minutes.To serve: Remove cake from freezer and thaw approximately 10 minutes at room temperature (about 72 degrees F) before cutting. For optimal quality, serve within 30 minutes.Keep frozen.",https://images.albertsons-media.com/is/image/ABS/960566954
https://www.safeway.com/shop/product-details.960171642.html,Bakery Cake 8 Inch 1 Layer Red Velvet - Each,13.99,13.99,,,"Contains Bio Engineering Ingredients, Contains Sulfites, May contain Sesame, May Contain Tree Nuts, Contains Eggs, Contains Wheat, Contains Milk, Contains Soy, May Contain Peanut","Ingredients: Sugar,Enriched Bleached Wheat Flour (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Eggs,Interesterified Soybean Oil,Hydrogenated Cottonseed Oil,Cream Cheese (pasteurized Milk,Cream,Cheese Culture,Salt,Carob Bean Gum),Palm Oil,Canola Oil,Water,Dextrose,Soybean Oil,Contains 2% Or Less: Medium-chain Triglycerides,Blue 2 Lake,Yellow 5 Lake,Red 40 Lake,Sunflower Lecithin,Yellow 6 Lake,Benzoic Acid (preservative),Beta-carotene (color),Blue 1,Caramel Color,Carboxymethyl Cellulose,Citric Acid,Cocoa,Cocoa (alkali Processed),Corn,Corn Syrup,Corn Starch,Cream,Nonfat Milk,Salt,Sodium Alginate,Lactic Acid,Corn Syrup Solids,Sodium Caseinate,Fractionated Coconut Oil,Guar Gum,High Fructose Corn Syrup,Sodium Acid Pyrophosphate,Baking Soda,Monocalcium Phosphate,Modified Corn Starch,Mono- & Diglycerides,Natural & Artificial Flavor,Phosphoric Acid,Polysorbate 60,Potassium Sorbate (preservative),Propylgallate (antioxidant),Red 3,Red 40,Sodium Benzoate (preservative),Sodium Propionate,Sodium Stearoyl Lactylate,Sorbitan Monostearate,Soy Lecithin,Whey,Xanthan Gum,Yellow 5,Yellow 6",,https://images.albertsons-media.com/is/image/ABS/960171642
https://www.safeway.com/shop/product-details.960566958.html,Overjoyed Cookies & Creme Ice Cream Cake - 34 Oz,28.99,28.99,8,3.88,"Contains: wheat, eggs, soy, milk. May contain: tree nuts (pecan, walnut, almond), peanut.","Milkfat and Nonfat Milk, Sugar, Water, Corn Syrup, Enriched Bleached Wheat Flour (Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Hydrogenated Palm Kernel Oil, Egg Whites, High Fructose Corn Syrup, Soybean Oil, Cocoa Alkali Processed, Contains Less than 2% of the Following: Skim Milk, Dextrose, Palm Oil, Eggs, Modified Cornstarch, Salt, Cocoa, Hydrogenated Coconut Oil, Leavening (Baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Natural Flavor, Soy Lecithin, Palm Kernel Oil, Coconut Oil, Corn Flour, Invert Sugar, Whey, Chocolate, Cornstarch, Mono and Diglycerides, Colored with (Caramel Color, Beta Carotene), Natural and Artificial Flavor, Polysorbate 60, to Preserve Freshness (Potassium Sorbate), Carrageenan, Chocolate Liquor, Citric Acid, Locust Bean Gum, Sodium Caseinate, Propylene Glycol Mono and Diesters of Fats and Fatty Acids, Guar Gum, Cellulose Gum, Polyglycerol Esters of Fatty Acids, Sorbitan Monostearate, Wheat Starch, Xanthan Gum, Carbohydrate Gum, Soy Protein Isolate, Sodium Stearoyl Lactylate.","To Serve: Remove cake from freezer and thaw approximately 10 minutes at room temperature (about 72 degrees F), before cutting. For optional quality, Serve within 30 minutes.Keep frozen.",https://images.albertsons-media.com/is/image/ABS/960566958
https://www.safeway.com/shop/product-details.960470351.html,G&G Tb Red Velvet Brownie Prty Plttr - 14 Oz,9.99,9.99,,,,"Vegetable Oil Shortening (Palm Oil, Canola Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Sugar, Icing Sugar (Sugar, Cornstarch), Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Soybean Lecithin [Emulsifier], Vanilla Extract), Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Ascorbic Acid As A Dough Conditioner, Thiamine Mononitrate, Riboflavin, Enzyme, Folic Acid), Eggs, Cream Cheese (Cream, Nonfat Milk, Salt, Locust Bean Gum, Bacterial Culture), Corn Syrup, Cocoa Powder (Processed With Alkali), Red Velvet Crumbs (Bread Crumb [Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Canola Oil, Salt, Yeast], Sugar, Fructose, Cocoa Powder [Processed With Alkali], Canola Oil, Color [Fd&C Red #40 Lake], Artificial Flavor), Water, Salt, Color (Fd&C Red #40, Beta Carotene), Modified Cornstarch, Artificial Flavor, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Molasses, Potassium Sorbate (Preservative).",,https://images.albertsons-media.com/is/image/ABS/960470351
https://www.safeway.com/shop/product-details.960264960.html,Bakery Cookie Tray Holiday 36 Count - Each,14.99,14.99,1,5.0,"May contain Sesame, May Contain Peanut, May Contain Sulfites, Contains Wheat, Contains Milk, Contains Eggs, Contains Soy, Contains Bio Engineering Ingredients, May Contain Tree Nuts","Ingredients: Enriched Flour Bleached (wheat Flour,Niacin,Reduced Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Sugar,Semi-sweet Chocolate Drops (sugar,Chocolate Liquor,Soy Lecithin [emulsifier],Vanillin),Palm Oil,Vegetable Shortening (palm Oil),Water,Contains 2% Or Less: Baking Soda,Butter (cream,Natural Flavors),Chocolate Liquor,Citric Acid,Cocoa,Cocoa (processed With Alkali),Cocoa Butter,Cornsyrup,Distilled Monog Lycerides,Dried Whole Milk,Eggs,Enzymes,Invert Sugar,Margarine (soybean Oil,Palm Oil,Water,2% Or Less Salt,Mono- And Diglycerides,Soy Lecithin,Sodium Benzoate [preservative],Natural Flavor,Vitamin A Palmitate,Beta-carotene [color]),Molasses,Mono- & Diglycerides,Natrual Flavor,Natural & Artificial Flavor,Natural & Artificial Flavors,Natural Flavor,Natural Flavors,Non-fat Dried Milk,Polysorbate 60,Potassium Sorbate (preservative),Salt,Sodium Acid Pyrophosphate,Sodium Aluminium Phosphate,Sorbitan Mono Stearate,Soy Lecithin,Soy Lecithin (emulsifier),Soybean Oil,Unsalted Butter (cream,Natural Flavors),Vegetable Fats (palm Kernel,Coconuts,Palm),Vegetable Shortening (palm Oil,Fully Hydrogenated Cottonseed Oil),Whey Protein Concentrate",,https://images.albertsons-media.com/is/image/ABS/960264960
https://www.safeway.com/shop/product-details.960454962.html,G&G Tb Pecan Tarts Party Platter Sqr - 16.2 Oz,10.99,10.99,2,3.0,,,,https://images.albertsons-media.com/is/image/ABS/960454962
https://www.safeway.com/shop/product-details.960142850.html,Cupcake Assorted Fall 24 Count - Each,10.99,10.99,,,"Contains wheat, egg, milk, soybean. Made in a peanut free facility. May contain tree nuts.","Icing Sugar, Sugar, Water, Shortening (Canola, Palm, Modified Palm And Palm Kernel Oil), Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Egg, Soybean And Canola Oil, Glucose, Cocoa Powder (Processed With Alkali), Modified Corn Starch, Whey Powder, Skim Milk Powder, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate, Calcium Sulfate), Soybean Lecithin, Wheat Gluten, Mono And Diglycerides, Color (FD&C Red #40 Lake, FD&C Yellow #6, FD&C Yellow #5, Fd&C Blue #1), Salt, Butter (Cream, Salt), Artificial Flavor, Diacetyltartaric Acid Esters Of Mono And Diglycerides, Palm Kernel Oil, Corn Starch, Gum Arabic, Confectioner's Glaze, Polysorbate 60.",,https://images.albertsons-media.com/is/image/ABS/960142850
https://www.safeway.com/shop/product-details.960081998.html,Bakery Bulk Assorted Dozen Donuts - Each,11.99,11.99,16,3.38,,,,https://images.albertsons-media.com/is/image/ABS/960081998
https://www.safeway.com/shop/product-details.970381221.html,Bakery Bulk Donut - Each,1.00,1.29,3432,4.21,,,,https://images.albertsons-media.com/is/image/ABS/970381221
https://www.safeway.com/shop/product-details.960456624.html,Bakery Assorted Bulk Donuts 1/2 Dozen - Each,6.00,6.99,12,3.75,,,,https://images.albertsons-media.com/is/image/ABS/960456624
https://www.safeway.com/shop/product-details.195150064.html,Bakery Variety Dozen Donuts - Each,11.99,11.99,43,3.81,"May contain Sesame, Contains Milk, Contains Wheat, Contains Soy, Contains Eggs, Contains Bio Engineering Ingredients, May Contain Tree Nuts","Ingredients: Enriched Flour (wheat Flour,Niacin,Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Sugar,Water,Modified Palm Oil,Palm Oil,Contains 2% Or Less: Agar,Artificial Color,Artificial Flavor,Ascorbic Acid,Baking Soda,Blue 1,Blue 1 Lake,Blue 2,Canola Oil,Caramel Color,Cinnamon,Citric Acid,Cocoa,Cocoa (processed With Alkali),Color Added,Confectioners Glaze,Cornstarch,Cornsyrup,Datem,Defatted Soyflour,Dextrin,Dextrose,Egg Yolk With Sodium Silicoaluminate,Eggs,Extract Of Corn And Malted Barley,Gellan Gum,Guar Gum,Gum (carrageenan,Cellulose),Gum Arabic,High Fructose Corn Syrup,Leavening (sodium Acid Pyrophosphate,Baking Soda),Maltodextrin,Modified Cornstarch,Mono- & Diglycerides,Natural & Artificial Flavor,Natural Flavor,Nonfat Milk,Pectin,Phosphoric Acid,Potassium Sorbate (preservative),Propylene Glycol,Raspberries,Red 3,Red 40,Red 40 Lake,Riceflour,Salt,Salt,Shortening (made From Palm Oil,Soybean Oil With Mono-,Di- Glycerides,Polysorbate 60 Added. Tbhq,Citric Acid Added To Help Protect Flavor),Sodium Acid Pyrophosphate,Sodium Hexametaphosphate,Sodium Silico Aluminate,Sodium Stearoyl Lactylate,Soy Lecithin,Soybean Oil,Soybean Oil,Stearic Acid,Tbhq (antioxidant),Titanium Dioxide,Vegetable Shortening (palm Oil,Canola Oil),Whey,Xanthan Gum,Yeast,Yellow 5,Yellow 5 & 6,Yellow 6 Lake,Yellow Corn Flour##tdmk## **contains:egg,Milk,Soy And Wheat.**may Contain Sesame And Treenuts. #contains Bioengineered Food Ingredients#",,https://images.albertsons-media.com/is/image/ABS/195150064
