pdp_url,product_name,product_code,product_price,currency,brand,images,breadcrumb,rating,review,features,product_description,ingredients,storage_instructions,warning,company_address,nutritional_information,manufacturer_address,promotion_valid_from,promotion_valid_upto,promotion_description,percentage_discount
https://www.dm.si/dmbio-bio-susene-brusnice-sladkane-z-zgoscenim-jabolcnim-sokom-naoljene-p4066447615760.html,"Bio sušene brusnice, sladkane z zgoščenim jabolčnim sokom, naoljene, 100 g",4066447615760,1.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747483933/assets/pas/images/b6bb7cd7-9f6c-4b50-a8a9-e3c04b118102/dmbio-bio-susene-brusnice-sladkane-z-zgoscenim-jabolcnim-sokom-naoljene']",Prehrana > Prigrizki in sladkarije > Suho sadje,4.76,100,"brez konzervansov, vegetarijansko, bio, brez barvil, vegansko","dmBio sočne posušene brusnice, rahlo sladkane z zgoščenim jabolčnim sokom, so zaradi svojega trpkega, sladko-kiselkastega okusa slasten prigrizek med obroki ali kot dodatek kosmičem, sladicam in narastkom.","Točno ime izdelka:  dmBio. Bio sušene brusnice, sladkane z zgoščenim jabolčnim sokom, naoljene.  Neto količina: 100 g.   60 % brusnice*, 39 % zgoščeni jabolčni sok*, 1 % sončnično olje*.*Iz ekološke pridelave.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Dobro zaprto hraniti v suhem prostoru, zaščiteno pred toploto in svetlobo. Po odprtju porabite v nekaj dneh.",Lahko vsebujejo sledi OREŠKOV in ARAŠIDOV.,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.364 kJ / 322 kcal', 'Maščobe': '1 g', 'od tega nasičene maščobe': '0,2 g', 'od tega enkrat nenasičene maščobe': '0,2 g', 'od tega večkrat nenasičene maščobe': '0,2 g', 'Ogljikovi hidrati': '74 g', 'od tega sladkorji': '60 g', 'Prehranske vlaknine': '5,4 g', 'Beljakovine': '0,8 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/ricola-trdi-zeliscni-bonboni-original-herb-p7610700004999.html,"Trdi zeliščni bonboni Original Herb, 50 g",7610700004999,1.65,EUR,Ricola,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747510190/assets/pas/images/a5452c16-250b-4d6b-a32b-a63c56c5b70e/ricola-trdi-zeliscni-bonboni-original-herb']",Prehrana > Prigrizki in sladkarije > Bonboni,5.0,1,"brez glutena, brez laktoze, vegansko","Ricola Original Herb so vsem dobro znani zeliščni bonboni, ki s svojo mešanico zelišč  blagodejno delujejo na glas in grlo. Pri Ricoli zelišča nabirajo visoko v švicarskih gorskih področjih, zato v bonbonih najdete le najboljše iz narave. Vsak bonbon vsebuje mešanico trinajstih zelišč, ki dajejo bonbonom značilen osvežilen okus. Vsebujejo mentol, ki pripomore k pomirjanju grla. 
*slajeno z izvlečki rastline stevija (steviolni glikozidi pridobljeni iz listov rastline stevija).

*Embalaža vsebuje najmanj 70 % recikliranega deleža.","Točno ime izdelka:  Ricola. Trdi zeliščni bonboni Original Herb, brez sladkorjev.  Neto količina: 50 g.  ""Sestavine: sredstvo za povečanje prostornine: izomalt, izvlečki zelišč (1%) (ozkolistni trpotec, navadni slez, poprova meta, vrtni timijan, žajbelj, ostrokrpa plahtica, navadni rman, navadni bedrenec, gozdni slezenovec, bezgovo cvetje, navadni pomladanski jeglič, zdravilni jetičnik, navadna črna meta), barvilo (karamel), sorbitol, sladilo (steviol glikozidi), naravna aroma mete, mentol. Prekomerno uživanje ima lahko odvajalni učinek.  "" Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v hladnem, suhem prostoru.",Prekomerno uživanje ima lahko odvajalni učinek. Vsebuje vir fenilalanina. Pomembna sta raznolika in uravnotežena prehrana ter zdrav življenjski slog.,"MAGISTRAT INTERNATIONAL d.o.o.	 Kotnikova 28, 1000 Ljubljana www.ricola.si","{'Energijska vrednost': '975 kJ / 234 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '97 g', 'od tega sladkorji': '0 g', 'od tega polioli': '97 g', 'Beljakovine': '0 g', 'Sol': '0 g'}",,,,,0
https://www.dm.si/dmbio-osvezilna-gazirana-brezalkoholna-pijaca-limo-z-okusom-limone-p4058172930355.html,"Osvežilna gazirana brezalkoholna pijača LIMO, z okusom limone, 430 ml",4058172930355,1.35,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747456278/assets/pas/images/c8404fa0-6728-4fa6-86a3-5e93bc55d6c7/dmbio-osvezilna-gazirana-brezalkoholna-pijaca-limo-z-okusom-limone']",Prehrana > Napitki > Osvežilne pijače,4.7273,22,"brez konzervansov, brez arom, vegetarijansko, bio, brez barvil, vegansko","dmBio bio osvežilna gazirana brezalkoholna pijača z okusom limone vsebuje izbrane sestavine iz kontrolirane ekološke pridelave, ki so skrbno obdelane. Pijačo odlikuje naraven in nepopisno osvežilen okus. Priporočamo, da napitek pred odprtjem ohladite in pretresete, saj bo okus tako še bolj intenziven. dmBio – pokusite naravno okusno!

*Embalaža vsebuje najmanj 70 % recikliranega deleža.","Točno ime izdelka:  dmBio. Osvežilna gazirana brezalkoholna pijača z okusom limone. Neto količina: 430 ml. Veganski izdelek.  Delež sadja: najmanj 16 %. Sestavine: naravna mineralna voda, 15 % limonin sok*, 4,4 % surovi trsni sladkor*, 1,2 % sadna kaša limone*, ogljikov dioksid. *Iz ekološke pridelave.  Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '128 kJ / 30 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '7,5 g', 'od tega sladkorji': '7,5 g', 'Prehranske vlaknine': '< 0,5 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}",Nemčija,,,,0
https://www.dm.si/dmbio-bio-sadna-kasa-iz-kutin-hrusk-in-banan-p4067796080759.html,"Bio sadna kaša iz kutin, hrušk in banan, 360 g",4067796080759,1.65,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487328/assets/pas/images/f2538d78-0bcf-4891-a343-71b786594199/dmbio-bio-sadna-kasa-iz-kutin-hrusk-in-banan', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487638/assets/pas/images/1451c85c-bfe9-4dc2-a546-2f6b69931d74/dmbio-bio-sadna-kasa-iz-kutin-hrusk-in-banan', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487635/assets/pas/images/3001a1f7-8dde-44bb-96fc-3a9cd0ed33ff/dmbio-bio-sadna-kasa-iz-kutin-hrusk-in-banan']",Prehrana > Zajtrk > Kaše,4.7474,95,"bio, vegansko","dmBio sadna kaša iz kutin, hrušk in banan je popolnoma veganski izdelek, ki vsebuje 100 % sadja. Ta okusna sadna kaša je idealna kot malica ali kot sadni dodatek k jogurtu in sladicam. Pripravljena je iz skrbno izbranega ekološkega sadja, ki zagotavlja naravno sladkost in poln okus. dmBio sadna kaša je odlična izbira za vse, ki iščejo zdrav in naraven prigrizek. Privoščite si osvežujočo sadno kašo in uživajte v naravnih dobrotah.","Točno ime izdelka:  dmBio. Bio sadna kaša iz kutin, hrušk in banan.  Neto količina: 360 g.  45 % kutine*, 35 % hruške*, 20 % banane*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Vsebino odprte embalaže hranite v hladilniku in jo porabite v 3 dneh.,,"dm drogerie markt d.o.o. Litostrojska 48, 1000 Ljubljana info@dm.si","{'Energijska vrednost': '264 kJ / 63 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '12 g', 'od tega sladkorji': '10 g', 'Beljakovine': '0,7 g', 'Sol': '< 0,01 g'}","Poreklo banan: zunaj EU. , Poreklo kutin in hrušk: EU. , Proizvedeno v Nemčiji.",,,,0
https://www.dm.si/dana-pijaca-z-okusom-lubenice-in-jagode-obogatena-s-cinkom-in-kalcijem-ter-vitamini-p3830055526135.html,"Pijača z okusom lubenice in jagode, obogatena s cinkom in kalcijem ter vitamini, 0,5 l",3830055526135,0.75,EUR,DANA,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747426795/assets/pas/images/b04b4424-9ea5-4946-a0cf-8fbd395c3b61/dana-pijaca-z-okusom-lubenice-in-jagode-obogatena-s-cinkom-in-kalcijem-ter-vitamini']",Prehrana > Napitki > Osvežilne pijače,0.0,0,"brez glutena, brez laktoze, vegetarijansko, brez barvil, vegansko","DANA MINERAL negazirana brezalkoholna pijača brez energijske vrednosti združuje okus lubenice in jagode s sadnim sokom ter izvlečkom zelenega čaja. Pijača je obogatena s cinkom, kalcijem in vitamini, kar prispeva k vašemu zdravju in dobremu počutju. Osvežujoč okus lubenice in jagode ter dodatki cinka in kalcija naredijo to pijačo idealno za vsakodnevno hidracijo. Privoščite si trenutek osvežitve z DANA MINERAL.","Točno ime izdelka:  DANA. Negazirana brezalkoholna pijača, brez energijske vrednosti, z okusom lubenice in jagode, s sadnim sokom, z izvlečkom zelenega čaja, obogatena s cinkom in kalcijem ter vitamini.  Neto količina: 0,5 L.  Naravna mineralna voda (izvir Dana, Mirna), mešani sadni sok jabolk, limon, jagod in lubenice iz zgoščenih sokov (4 %), naravne arome, izvleček zelenega čaja (0,05 %), konzervansa (natrijev benzoat, kalijev sorbat), minerala cink in kalcij ter vitamini: tiamin (B1), niacin (B3), pantotenska kislina (B5), B6, biotin (B7), B12. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hranite zaščiteno pred neposredno svetlobo in toploto.,,,"{'Energijska vrednost': '8 kJ / 2 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '< 0,5 g', 'od tega sladkorji': '< 0,5 g', 'Beljakovine': '0 g', 'Sol': '< 0,01 g', 'Biotin': '5 µg', 'Kalcij': '24 mg', 'Niacin': '1,6 mg', 'Pantotenska kislina': '0,6 mg', 'Tiamin (vitamin B1)': '0,11 mg', 'Cianokobalamin (vitamin B12)': '0,25 µg', 'Piridoksin (vitamin B6)': '0,14 mg', 'Cink': '1 mg'}",,,,,0
https://www.dm.si/dmbio-ledeni-caj-iz-belega-caja-z-breskvijo-in-malino-p4058172631979.html,"Ledeni čaj iz belega čaja z breskvijo in malino, 500 ml",4058172631979,0.85,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747453643/assets/pas/images/26c61962-de4c-47be-90d1-2ec3286af874/dmbio-ledeni-caj-iz-belega-caja-z-breskvijo-in-malino', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747453401/assets/pas/images/34529538-ab71-437b-adae-73fcbc225be0/dmbio-ledeni-caj-iz-belega-caja-z-breskvijo-in-malino']",Prehrana > Napitki > Osvežilne pijače,3.8931,262,"brez glutena, brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","Bio osvežilni napitek dmBio je pripravljen tako, da liste belega čaja zavrejo v vodi pri ca. 100 °C in jih nato pustijo stati nekaj minut. Nato čaj ohlajajo pribl. 3 ure. Okus belega čaja izboljšajo s sadnim sokom maline in sadno breskovo kašo.","Točno ime izdelka:  dmBio. Bio osvežilni napitek iz belega čaja, breskove kaše, malinovega soka in zgoščenega grozdnega soka.  Neto količina: 0,5 l.  90 % poparek iz belega čaja (voda, 0,2 % beli čaj*), 4 % breskova kaša*, 4 % malinov sok*, 2 % zgoščeni grozdni sok*.  *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Vsebino odprte embalaže hranite v hladilniku v pokončnem položaju in jo porabite v 5 dneh.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '43 kJ / 10 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '2,5 g', 'od tega sladkorji': '2,5 g', 'Prehranske vlaknine': '< 0,5 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}",,,,,0
https://www.dm.si/cojzla-bio-zmes-za-poticke-z-drozmi-p3830087620078.html,"Bio zmes za potičke z drožmi, 250 g",3830087620078,5.6,EUR,cojzla,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747427112/assets/pas/images/097b2f9d-fc9d-44e7-8c44-bab7adcde3df/cojzla-bio-zmes-za-poticke-z-drozmi']",Prehrana > Peka > Mešanice za peko,0.0,0,"brez glutena, brez konzervansov, brez laktoze, bio, brez barvil, vegansko","cojzla ekološka zmes za potičke z drožmi vam omogoča, da z lahkoto pripravite najokusnejša domača peciva. Zmes iz skrbno izbranih ekoloških sestavin in droži zagotavlja izjemno puhasto teksturo, ki bo očarala tudi najzahtevnejše sladokusce. Priprava je enostavna – zmesi dodajte le vodo, premešajte in oblikujte potičke s svojim najljubšim sladkim nadevom. Potičke so veganske, brez glutena in popoln izbor za vse, ki cenijo kakovost in okus. Uživajte v domači peki, ki združuje tradicijo in sodobno prehrano.","Točno ime izdelka:  cojzla. Zmes za potičke z drožmi EKO.  Neto količina: 250 g.  Dehidrirane ekološke droži, ekološka riževa moka, ekološka prosena moka, ekološka koruzna moka, ekološki indijski trpotec in sol.  OPOZORILO: Lahko vsebuje sledi soje, mleka, jajc, zelene, oreškov, arašidov, gorčičnih semen in sezama. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Dobro zaprto hranite v suhem in temnem prostoru pri sobni temperaturi.,,"Kanava d.o.o. Italijanska ulica 7, 1000 Ljubljana info@cojzla.si","{'Energijska vrednost': '1.473 kJ / 348 kcal', 'Maščobe': '3,5 g', 'od tega nasičene maščobe': '0,5 g', 'Ogljikovi hidrati': '74 g', 'od tega sladkorji': '17,7 g', 'Prehranske vlaknine': '5,96 g', 'Beljakovine': '6,3 g', 'Sol': '1,1 g'}",Slovenija.,,,,0
https://www.dm.si/dana-pijaca-z-okusom-manga-in-mandarine-obogatena-s-cinkom-in-magnezijem-ter-vitamini-p3830055526159.html,"Pijača z okusom manga in mandarine, obogatena s cinkom in magnezijem ter vitamini, 0,5 l",3830055526159,0.75,EUR,DANA,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747426949/assets/pas/images/c05d65d2-9f84-475b-ac14-41adc3be81b3/dana-pijaca-z-okusom-manga-in-mandarine-obogatena-s-cinkom-in-magnezijem-ter-vitamini']",Prehrana > Napitki > Osvežilne pijače,4.0,2,"brez laktoze, vegetarijansko, brez barvil, vegansko","DANA MINERAL negazirana brezalkoholna pijača brez energijske vrednosti združuje okus manga in mandarine s sadnim sokom ter izvlečkom belega čaja. Pijača je obogatena s cinkom, magnezijem in vitamini, kar prispeva k vašemu zdravju in dobremu počutju. Osvežujoč okus manga in mandarine ter dodatki cinka in magnezija naredijo to pijačo idealno za vsakodnevno hidracijo. Privoščite si trenutek osvežitve z DANA MINERAL.","Točno ime izdelka:  DANA MINERAL, pijača z okusom manga in mandarine, obogatena s cinkom in magnezijem ter vitamini.  Neto količina: 0,5 L.  Naravna mineralna voda (izvir Dana, Mirna), mešani sadni sok jabolk, limon in mandarin iz zgoščenih sokov (4 %), naravne arome, kislina (citronska kislina), izvleček belega čaja (0,01 %), konzervansa (natrijev benzoat, kalijev sorbat), minerala cink in magnezij ter vitamini: tiamin (B1), niacin (B3), pantotenska kislina (B5), B6, biotin (B7), B12. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hranite zaščiteno pred neposredno svetlobo in toploto.,,,"{'Energijska vrednost': '8 kJ / 2 kcal', 'Maščobe': '0 g', 'od tega nasičene maščobe': '0 g', 'Ogljikovi hidrati': '< 0,5 g', 'od tega sladkorji': '< 0,5 g', 'Beljakovine': '0 g', 'Sol': '< 0,01 g', 'Biotin': '5 µg', 'Magnezij': '11,25 mg', 'Niacin': '1,6 mg', 'Pantotenska kislina': '0,6 mg', 'Tiamin (vitamin B1)': '0,11 mg', 'Cianokobalamin (vitamin B12)': '0,25 µg', 'Piridoksin (vitamin B6)': '0,14 mg', 'Cink': '1 mg'}",,,,,0
https://www.dm.si/dmbio-bio-mesanica-zacimb-za-pecena-jabolka-p4067796049060.html,"Bio mešanica začimb za pečena jabolka, 70 g",4067796049060,1.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487101/assets/pas/images/0274d7ed-0291-4def-aaec-ef216e8df3bb/dmbio-bio-mesanica-zacimb-za-pecena-jabolka']",Prehrana > Peka > Mešanice za peko,4.7903,62,"vegetarijansko, bio, vegansko","dmBio mešanica začimb za pečena jabolka prinaša popolno kombinacijo okusov za vašo najljubšo jesensko sladico. Ta veganski izdelek vsebuje skrbno izbrane sestavine iz ekološke pridelave, ki bodo obogatile vaša pečena jabolka z edinstveno aromo. Uporabite ga lahko tudi za pripravo drugih sadnih jedi ali sladic. Mešanica je pakirana v priročni embalaži, ki zagotavlja svežino in enostavno shranjevanje. S to začimbno mešanico boste ustvarili nepozabne kulinarične užitke.","Točno ime izdelka:  dmBio. Bio mešanica začimb za pečena jabolka.  Neto količina: 70 g.  Trsni sladkor*, 18 % cimet*, limonina mirta*, vanilja*, zvezdasti janež*, kardamom*, sončnično olje*. *Iz ekološke pridelave.  OPOZORILO: Lahko vsebujejo sledi ŽIT, ki vsebujejo GLUTEN, JAJC, ARAŠIDOV, MLEKA, LISTNATE ZELENE, GORČICE in MANDLJEV. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,"vegan, vegetarisch, ohne Farbstoffe, ohne Konservierungsmittel, ohne Zusatzstoffe",,"{'Energijska vrednost': '0 kJ / 381 kcal', 'Maščobe': '1,8 g', 'od tega nasičene maščobe': '0,3 g', 'Ogljikovi hidrati': '88 g', 'od tega sladkorji': '87 g', 'Prehranske vlaknine': '5 g', 'Beljakovine': '1 g', 'Sol': '0,01 g'}","Poreklo trsnega sladkorja, cimeta, vanilje in zvezdastega janeža: zunaj EU. , Proizvedeno v Nemčiji. ",,,,0
https://www.dm.si/dmbio-bio-hrustljavi-kruhki-z-mesanico-semen-in-ekstra-deviskim-oljcnim-oljem-p4066447707267.html,"Bio hrustljavi kruhki z mešanico semen in ekstra deviškim oljčnim oljem, 200 g",4066447707267,1.95,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484893/assets/pas/images/308d951d-4471-4705-a67f-6b1565d1441b/dmbio-bio-hrustljavi-kruhki-z-mesanico-semen-in-ekstra-deviskim-oljcnim-oljem', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747484893/assets/pas/images/863d0de6-2204-4fe4-ab2d-9bb901ed8419/dmbio-bio-hrustljavi-kruhki-z-mesanico-semen-in-ekstra-deviskim-oljcnim-oljem']",Prehrana > Prigrizki in sladkarije > Slani prigrizki,4.7802,91,"bio, vegansko","dmBio polnozrnat prigrizek ima dodano ekstra deviško oljčno olje in mešanico semen. Hrustljavi kruhki, sveže pečeni, so takoj zapakirani za kar najboljšo izkušnjo okusa in svežine. Vsebujejo organske sestavine iz kontrolirane ekološke pridelave, imajo čist, naraven okus ter so odlični tako samostojno kot v kombinaciji z različnimi namazi, pomakami ali zelenjavo. Pakiranje vsebuje 8 hrustljavih rezin. dmBio – poskusite naravno okusno.","Točno ime izdelka:  dmBio, Bio polnozrnati hrustljavi kruhki z mešanico semen in ekstra deviškim oljčnim oljem (4 %).  Neto količina: 200 g.   POLNOZRNATA MOKA IZ PŠENICE PIRE* (63 g**), sončnična semena* (18 g**),  MOKA IZ PŠENICE PIRE* (7 g**), SEZAM* (7 g**), OVSENI KOSMIČI* (4 g**), ekstra deviško oljčno olje*, laneno seme* (3 g**), morska sol, kvas, IZVLEČEK JEČMENOVEGA SLADU*. *Iz ekološke pridelave. **Za pripravo 100 g izdelka.  OPOZORILO: Lahko vsebuje sledi MLEKA.  Prosimo, bodite pozorni na opozorila o alergenih. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Hraniti v suhem prostoru, zaščiteno pred toploto.",,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '1.922 kJ / 460 kcal', 'Maščobe': '21 g', 'od tega nasičene maščobe': '2,9 g', 'Ogljikovi hidrati': '48 g', 'od tega sladkorji': '2,3 g', 'Prehranske vlaknine': '9,3 g', 'Beljakovine': '15 g', 'Sol': '1,9 g'}","Poreklo lanenega semena in sezama: zunaj EU. , Poreklo moke iz pšenice pire: Nemčija. , Poreklo ovsenih kosmičev, sončničnih semen in ekstra deviškega oljčnega olja: EU. , Proizvedeno v Nemčiji.",,,,0
https://www.dm.si/dmbio-bio-pekoci-zeleni-feferoni-v-slanici-p4066447121490.html,"Bio pekoči zeleni feferoni v slanici, 170 g",4066447121490,2.1,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747476944/assets/pas/images/97b929c9-393d-42ac-a1a4-489df36ae461/dmbio-bio-pekoci-zeleni-feferoni-v-slanici', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747476693/assets/pas/images/1e660f3c-7005-436d-9b6e-833a7a6224e6/dmbio-bio-pekoci-zeleni-feferoni-v-slanici', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747476943/assets/pas/images/8e499cb1-213b-4d27-a2d5-5bb63acc424d/dmbio-bio-pekoci-zeleni-feferoni-v-slanici']",Prehrana > Pripravljene jedi in konzerve > Konzerve,4.0921,76,"brez konzervansov, brez arom, brez laktoze, vegetarijansko, bio, brez barvil, vegansko","Odpotujte z nami v Grčijo! Ročno nabrani dmBio pekoči zeleni feferoni prihajajo iz grškega družinskega podjetja. Idealni so za predjedi ali kot dodatek sredozemskim solatam. Popestrite svoj vsakodnevni jedilnik z bio veganskimi zelenimi feferoni, ki bodo najbolj razveselili vse, ki imate radi nekoliko pikantno hrano. Pikanten okus grških feferonov se v slanici še bolj ohrani kot v kisu, nizka kalorična vrednost pa je dodaten razlog, da si to kulinarično popestritev lahko privoščite večkrat. Izdelek ne vsebuje laktoze, umetnih konzervansov ali umetnih barvil in je primeren za vegane in vegetarijance.","Točno ime izdelka:  dmBio GENUSSREISE. Bio pekoči zeleni feferoni v slanici. Neto količina: 340 g. Neto plod: 170 g.  feferoni*, voda, morska sol, kislina: citronska kislina, beli vinski kis*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Hraniti zaščiteno pred toploto. Vsebino odprte embalaže hranite v hladilniku in porabite v 7 dneh. Medtem naj bodo feferoni ves čas v slanici.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '105 kJ / 26 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '2,4 g', 'od tega sladkorji': '< 0,5 g', 'Prehranske vlaknine': '6,3 g', 'Beljakovine': '0,6 g', 'Sol': '4,3 g'}",,,,,0
https://www.dm.si/dmbio-bio-sadni-sok-p4067796087376.html,"Bio sadni sok, 750 ml",4067796087376,2.15,EUR,dmBio,"['https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487551/assets/pas/images/7056b5c2-be7f-4d27-ba4b-a33b088c0d3d/dmbio-bio-sadni-sok', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487550/assets/pas/images/333ee0d1-49a5-4116-823a-71037183fa8c/dmbio-bio-sadni-sok', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487788/assets/pas/images/20ea71dc-298b-422d-9359-c3cfb4b26d93/dmbio-bio-sadni-sok', 'https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1747487790/assets/pas/images/fcd7c9a5-5aea-40d4-891f-643f05ef85f4/dmbio-bio-sadni-sok']",Prehrana > Napitki > Sadni sokovi,4.8462,52,"bio, vegansko","Bio sadni sok znamke dmBio je osvežujoča in hranljiva izbira za vse ljubitelje naravnih okusov. Ta bio sadna pijača je narejena iz več vrst sadnih sokov s sadno kašo in korenčkovim sokom, kar ji daje bogat in poln okus. Sok je 100 % sveže iztisnjen, kar zagotavlja ohranitev vseh hranilnih snovi in naravnega okusa sadja. Idealen je za uživanje ob kateremkoli delu dneva, saj nudi naravno energijo in osvežitev. Izdelek je veganski in iz ekološke pridelave.","Točno ime izdelka:  dmBio. Bio sadna pijača iz več vrst sadnih sokov s sadno kašo in korenčkovim sokom.  Neto količina: 0,75 l.  48 % jabolčni sok*, 24 % pomarančni sok*, 9 % korenčkov sok*, 8 % mangova kaša*, 7 % beli grozdni sok*, kaša iz češnje acerola*, bananina kaša*, kaša iz guave*, pasijonkin sok*, limonin sok*. *Iz ekološke pridelave. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Vsebino odprte embalaže hranite v hladilniku in jo porabite v 5 dneh.,,dm-drogerie markt Am dm-Platz 1. DE-76227 Karlsruhe servicecenter@dm.de,"{'Energijska vrednost': '214 kJ / 51 kcal', 'Maščobe': '< 0,5 g', 'od tega nasičene maščobe': '< 0,1 g', 'Ogljikovi hidrati': '12 g', 'od tega sladkorji': '11 g', 'Prehranske vlaknine': '< 0,5 g', 'Beljakovine': '< 0,5 g', 'Sol': '< 0,01 g'}","Poreklo jabolčnega in korenčkovega soka: EU. , Poreklo pomarančnega soka: EU in zunaj EU. , Proizvedeno v Nemčiji.",,,,0
